Month,Day,Year,Hour,UCDdemand_kW
5,26,2023,3,23536
5,26,2023,4,23590
5,26,2023,5,24169
5,26,2023,6,25162
5,26,2023,7,26487
5,26,2023,8,28271
5,26,2023,9,30245
5,26,2023,10,31273
5,26,2023,11,31592
5,26,2023,12,30189
5,26,2023,13,30010
5,26,2023,14,29241
5,26,2023,15,28983
5,26,2023,16,28248
5,26,2023,17,27069
5,26,2023,18,26095
5,26,2023,19,26138
5,26,2023,20,26253
5,26,2023,21,25483
5,26,2023,22,24221
5,26,2023,23,23071
5,27,2023,0,21180
5,27,2023,1,22614
5,27,2023,2,22463
5,27,2023,3,22201
5,27,2023,4,22041
5,27,2023,5,22511
5,27,2023,6,23520
5,27,2023,7,24746
5,27,2023,8,26105
5,27,2023,9,25715
5,27,2023,10,26658
5,27,2023,11,27601
5,27,2023,12,27904
5,27,2023,13,28028
5,27,2023,14,28688
5,27,2023,15,28260
5,27,2023,16,27553
5,27,2023,17,27664
5,27,2023,18,26700
5,27,2023,19,25823
5,27,2023,20,25431
5,27,2023,21,24302
5,27,2023,22,23258
5,27,2023,23,22723
5,28,2023,0,22161
5,28,2023,1,21739
5,28,2023,2,21306
5,28,2023,3,21105
5,28,2023,4,21034
5,28,2023,5,20861
5,28,2023,6,21298
5,28,2023,7,20828
5,28,2023,8,20804
5,28,2023,9,21275
5,28,2023,10,22526
5,28,2023,11,24386
5,28,2023,12,24929
5,28,2023,13,25012
5,28,2023,14,25186
5,28,2023,15,25333
5,28,2023,16,23916
5,28,2023,17,21067
5,28,2023,18,20253
5,28,2023,19,19825
5,28,2023,20,19610
5,28,2023,21,19277
5,28,2023,22,19695
5,28,2023,23,20353
5,29,2023,0,20089
5,29,2023,1,21424
5,29,2023,2,21559
5,29,2023,3,20630
5,29,2023,4,20670
5,29,2023,5,20662
5,29,2023,6,20669
5,29,2023,7,18549
5,29,2023,8,18662
5,29,2023,9,18834
5,29,2023,10,19182
5,29,2023,11,21686
5,29,2023,12,23260
5,29,2023,13,25447
5,29,2023,14,25867
5,29,2023,15,25796
5,29,2023,16,23583
5,29,2023,17,23443
5,29,2023,18,20910
5,29,2023,19,20539
5,29,2023,20,20206
5,29,2023,21,21396
5,29,2023,22,21782
5,29,2023,23,22181
5,30,2023,0,21946
5,30,2023,1,21029
5,30,2023,2,20823
5,30,2023,3,20654
5,30,2023,4,20285
5,30,2023,5,20601
5,30,2023,6,20918
5,30,2023,7,22824
5,30,2023,8,23563
5,30,2023,9,23809
5,30,2023,10,24349
5,30,2023,11,25062
5,30,2023,12,25384
5,30,2023,13,25247
5,30,2023,14,23891
5,30,2023,15,24084
5,30,2023,16,24231
5,30,2023,17,24203
5,30,2023,18,24062
5,30,2023,19,23682
5,30,2023,20,23657
5,30,2023,21,22997
5,30,2023,22,22173
5,30,2023,23,21366
5,31,2023,0,20692
5,31,2023,1,20285
5,31,2023,2,20204
5,31,2023,3,19908
5,31,2023,4,20082
5,31,2023,5,21618
5,31,2023,6,22885
5,31,2023,7,24528
5,31,2023,8,26874
5,31,2023,9,28652
5,31,2023,10,31185
5,31,2023,11,32258
5,31,2023,12,32709
5,31,2023,13,32963
5,31,2023,14,33178
5,31,2023,15,33324
5,31,2023,16,31313
5,31,2023,17,28232
5,31,2023,18,27884
5,31,2023,19,27183
5,31,2023,20,26714
5,31,2023,21,25724
5,31,2023,22,24503
5,31,2023,23,23746
6,1,2023,0,22623
6,1,2023,1,22044
6,1,2023,2,21468
6,1,2023,3,21284
6,1,2023,4,21094
6,1,2023,5,21743
6,1,2023,6,22735
6,1,2023,7,24720
6,1,2023,8,28273
6,1,2023,9,30444
6,1,2023,10,31745
6,1,2023,11,33436
6,1,2023,12,34360
6,1,2023,13,34854
6,1,2023,14,35315
6,1,2023,15,35499
6,1,2023,16,31657
6,1,2023,17,29042
6,1,2023,18,27801
6,1,2023,19,26423
6,1,2023,20,25842
6,1,2023,21,24907
6,1,2023,22,24399
6,1,2023,23,23847
6,2,2023,0,22734
6,2,2023,1,22287
6,2,2023,2,23527
6,2,2023,3,23465
6,2,2023,4,23179
6,2,2023,5,23722
6,2,2023,6,24250
6,2,2023,7,25909
6,2,2023,8,27578
6,2,2023,9,30523
6,2,2023,10,32355
6,2,2023,11,32794
6,2,2023,12,33413
6,2,2023,13,34080
6,2,2023,14,32886
6,2,2023,15,32034
6,2,2023,16,30668
6,2,2023,17,29674
6,2,2023,18,28834
6,2,2023,19,27404
6,2,2023,20,26636
6,2,2023,21,25541
6,2,2023,22,23860
6,2,2023,23,22620
6,3,2023,0,21717
6,3,2023,1,21275
6,3,2023,2,20708
6,3,2023,3,20046
6,3,2023,4,20162
6,3,2023,5,21034
6,3,2023,6,24217
6,3,2023,7,26052
6,3,2023,8,27369
6,3,2023,9,30198
6,3,2023,10,32317
6,3,2023,11,33451
6,3,2023,12,32771
6,3,2023,13,31150
6,3,2023,14,30802
6,3,2023,15,29503
6,3,2023,16,28754
6,3,2023,17,27788
6,3,2023,18,26751
6,3,2023,19,25874
6,3,2023,20,25773
6,3,2023,21,25035
6,3,2023,22,22948
6,3,2023,23,23275
6,4,2023,0,22537
6,4,2023,1,22148
6,4,2023,2,21730
6,4,2023,3,21541
6,4,2023,4,21291
6,4,2023,5,21482
6,4,2023,6,21790
6,4,2023,7,22478
6,4,2023,8,22244
6,4,2023,9,22384
6,4,2023,10,22858
6,4,2023,11,23138
6,4,2023,12,23555
6,4,2023,13,23743
6,4,2023,14,23923
6,4,2023,15,24029
6,4,2023,16,23927
6,4,2023,17,23733
6,4,2023,18,23473
6,4,2023,19,23192
6,4,2023,20,23099
6,4,2023,21,22600
6,4,2023,22,20560
6,4,2023,23,19449
6,5,2023,0,19057
6,5,2023,1,18817
6,5,2023,2,18482
6,5,2023,3,19238
6,5,2023,4,20729
6,5,2023,5,21190
6,5,2023,6,22167
6,5,2023,7,24220
6,5,2023,8,25239
6,5,2023,9,25741
6,5,2023,10,26508
6,5,2023,11,27051
6,5,2023,12,27921
6,5,2023,13,28401
6,5,2023,14,27666
6,5,2023,15,26109
6,5,2023,16,24638
6,5,2023,17,23581
6,5,2023,18,22095
6,5,2023,19,21704
6,5,2023,20,21327
6,5,2023,21,20911
6,5,2023,22,22586
6,5,2023,23,24181
6,6,2023,0,25359
6,6,2023,1,25011
6,6,2023,2,24393
6,6,2023,3,23790
6,6,2023,4,22248
6,6,2023,5,22489
6,6,2023,6,24486
6,6,2023,7,25947
6,6,2023,8,27589
6,6,2023,9,28850
6,6,2023,10,30078
6,6,2023,11,31650
6,6,2023,12,32078
6,6,2023,13,33971
6,6,2023,14,33867
6,6,2023,15,32672
6,6,2023,16,31209
6,6,2023,17,28929
6,6,2023,18,28124
6,6,2023,19,26561
6,6,2023,20,25217
6,6,2023,21,24563
6,6,2023,22,23633
6,6,2023,23,23084
6,7,2023,0,22435
6,7,2023,1,22124
6,7,2023,2,22944
6,7,2023,3,23496
6,7,2023,4,23330
6,7,2023,5,23630
6,7,2023,6,25398
6,7,2023,7,27463
6,7,2023,8,29485
6,7,2023,9,31683
6,7,2023,10,33356
6,7,2023,11,33605
6,7,2023,12,34104
6,7,2023,13,34679
6,7,2023,14,35067
6,7,2023,15,35026
6,7,2023,16,32234
6,7,2023,17,30148
6,7,2023,18,28864
6,7,2023,19,27593
6,7,2023,20,26543
6,7,2023,21,25649
6,7,2023,22,24355
6,7,2023,23,23729
6,8,2023,0,22803
6,8,2023,1,22308
6,8,2023,2,21825
6,8,2023,3,21450
6,8,2023,4,21413
6,8,2023,5,22204
6,8,2023,6,23714
6,8,2023,7,25666
6,8,2023,8,29448
6,8,2023,9,30426
6,8,2023,10,32462
6,8,2023,11,33175
6,8,2023,12,33665
6,8,2023,13,34430
6,8,2023,14,33102
6,8,2023,15,33166
6,8,2023,16,31803
6,8,2023,17,30204
6,8,2023,18,29065
6,8,2023,19,28485
6,8,2023,20,28182
6,8,2023,21,26971
6,8,2023,22,25807
6,8,2023,23,25404
6,9,2023,0,25371
6,9,2023,1,25094
6,9,2023,2,24317
6,9,2023,3,23863
6,9,2023,4,22550
6,9,2023,5,22577
6,9,2023,6,24959
6,9,2023,7,26279
6,9,2023,8,28288
6,9,2023,9,29916
6,9,2023,10,33782
6,9,2023,11,30198
6,9,2023,12,36860
6,9,2023,13,37869
6,9,2023,14,38066
6,9,2023,15,38084
6,9,2023,16,37727
6,9,2023,17,35172
6,9,2023,18,30250
6,9,2023,19,29001
6,9,2023,20,28050
6,9,2023,21,26324
6,9,2023,22,25177
6,9,2023,23,24443
6,10,2023,0,23543
6,10,2023,1,25003
6,10,2023,2,25866
6,10,2023,3,25674
6,10,2023,4,25993
6,10,2023,5,26485
6,10,2023,6,27285
6,10,2023,7,30396
6,10,2023,8,32626
6,10,2023,9,33191
6,10,2023,10,33913
6,10,2023,11,34907
6,10,2023,12,35957
6,10,2023,13,33743
6,10,2023,14,33878
6,10,2023,15,32192
6,10,2023,16,31278
6,10,2023,17,31084
6,10,2023,18,32445
6,10,2023,19,31494
6,10,2023,20,30958
6,10,2023,21,30436
6,10,2023,22,29190
6,10,2023,23,28919
6,11,2023,0,27910
6,11,2023,1,27569
6,11,2023,2,27104
6,11,2023,3,26826
6,11,2023,4,25457
6,11,2023,5,23480
6,11,2023,6,22546
6,11,2023,7,23714
6,11,2023,8,25417
6,11,2023,9,26755
6,11,2023,10,28860
6,11,2023,11,29305
6,11,2023,12,29904
6,11,2023,13,30264
6,11,2023,14,30842
6,11,2023,15,31189
6,11,2023,16,28370
6,11,2023,17,27762
6,11,2023,18,26387
6,11,2023,19,25663
6,11,2023,20,27313
6,11,2023,21,28167
6,11,2023,22,27354
6,11,2023,23,27493
6,12,2023,0,27637
6,12,2023,1,27353
6,12,2023,2,27191
6,12,2023,3,27015
6,12,2023,4,25964
6,12,2023,5,24930
6,12,2023,6,24936
6,12,2023,7,26545
6,12,2023,8,26606
6,12,2023,9,25765
6,12,2023,10,26198
6,12,2023,11,26502
6,12,2023,12,27168
6,12,2023,13,26120
6,12,2023,14,24875
6,12,2023,15,24398
6,12,2023,16,24342
6,12,2023,17,24019
6,12,2023,18,23840
6,12,2023,19,23488
6,12,2023,20,22884
6,12,2023,21,22545
6,12,2023,22,22072
6,12,2023,23,22058
6,13,2023,0,21443
6,13,2023,1,21122
6,13,2023,2,20874
6,13,2023,3,20700
6,13,2023,4,20870
6,13,2023,5,21311
6,13,2023,6,22214
6,13,2023,7,24844
6,13,2023,8,26869
6,13,2023,9,28408
6,13,2023,10,28300
6,13,2023,11,28598
6,13,2023,12,28882
6,13,2023,13,29437
6,13,2023,14,28110
6,13,2023,15,27586
6,13,2023,16,26167
6,13,2023,17,25391
6,13,2023,18,24496
6,13,2023,19,23640
6,13,2023,20,23075
6,13,2023,21,22537
6,13,2023,22,22074
6,13,2023,23,21777
6,14,2023,0,21045
6,14,2023,1,20836
6,14,2023,2,20721
6,14,2023,3,21362
6,14,2023,4,21892
6,14,2023,5,22517
6,14,2023,6,23213
6,14,2023,7,26602
6,14,2023,8,28623
6,14,2023,9,30562
6,14,2023,10,32337
6,14,2023,11,32751
6,14,2023,12,33269
6,14,2023,13,33520
6,14,2023,14,31163
6,14,2023,15,30675
6,14,2023,16,29115
6,14,2023,17,27601
6,14,2023,18,26651
6,14,2023,19,25816
6,14,2023,20,24170
6,14,2023,21,23151
6,14,2023,22,22137
6,14,2023,23,22070
6,15,2023,0,21020
6,15,2023,1,20732
6,15,2023,2,20699
6,15,2023,3,20994
6,15,2023,4,21052
6,15,2023,5,21520
6,15,2023,6,23438
6,15,2023,7,27630
6,15,2023,8,30103
6,15,2023,9,33596
6,15,2023,10,34644
6,15,2023,11,33577
6,15,2023,12,33985
6,15,2023,13,34466
6,15,2023,14,34045
6,15,2023,15,32382
6,15,2023,16,30885
6,15,2023,17,27402
6,15,2023,18,25530
6,15,2023,19,24342
6,15,2023,20,23451
6,15,2023,21,22660
6,15,2023,22,22047
6,15,2023,23,21655
6,16,2023,0,21633
6,16,2023,1,22572
6,16,2023,2,22710
6,16,2023,3,22670
6,16,2023,4,22535
6,16,2023,5,22420
6,16,2023,6,22963
6,16,2023,7,24826
6,16,2023,8,27546
6,16,2023,9,28953
6,16,2023,10,30259
6,16,2023,11,30796
6,16,2023,12,31081
6,16,2023,13,31355
6,16,2023,14,30345
6,16,2023,15,29884
6,16,2023,16,28604
6,16,2023,17,26462
6,16,2023,18,24913
6,16,2023,19,22957
6,16,2023,20,22381
6,16,2023,21,22628
6,16,2023,22,22042
6,16,2023,23,21819
6,17,2023,0,21249
6,17,2023,1,21072
6,17,2023,2,20823
6,17,2023,3,20817
6,17,2023,4,20972
6,17,2023,5,21314
6,17,2023,6,21886
6,17,2023,7,23725
6,17,2023,8,25781
6,17,2023,9,26198
6,17,2023,10,27613
6,17,2023,11,27865
6,17,2023,12,27184
6,17,2023,13,26175
6,17,2023,14,25989
6,17,2023,15,25661
6,17,2023,16,24695
6,17,2023,17,24138
6,17,2023,18,23046
6,17,2023,19,22352
6,17,2023,20,22011
6,17,2023,21,21575
6,17,2023,22,21068
6,17,2023,23,21659
6,18,2023,0,21399
6,18,2023,1,21222
6,18,2023,2,21009
6,18,2023,3,20774
6,18,2023,4,20173
6,18,2023,5,19646
6,18,2023,6,19778
6,18,2023,7,20002
6,18,2023,8,20011
6,18,2023,9,20255
6,18,2023,10,20764
6,18,2023,11,21007
6,18,2023,12,20900
6,18,2023,13,20746
6,18,2023,14,20950
6,18,2023,15,21462
6,18,2023,16,21659
6,18,2023,17,20016
6,18,2023,18,19792
6,18,2023,19,19629
6,18,2023,20,19207
6,18,2023,21,20983
6,18,2023,22,22780
6,18,2023,23,22716
6,19,2023,0,22303
6,19,2023,1,22005
6,19,2023,2,20724
6,19,2023,3,20869
6,19,2023,4,20680
6,19,2023,5,20723
6,19,2023,6,18643
6,19,2023,7,18427
6,19,2023,8,18879
6,19,2023,9,18993
6,19,2023,10,19482
6,19,2023,11,19813
6,19,2023,12,20242
6,19,2023,13,20463
6,19,2023,14,21090
6,19,2023,15,24389
6,19,2023,16,26611
6,19,2023,17,29304
6,19,2023,18,26711
6,19,2023,19,24454
6,19,2023,20,24309
6,19,2023,21,24364
6,19,2023,22,23969
6,19,2023,23,23354
6,20,2023,0,23152
6,20,2023,1,23791
6,20,2023,2,24095
6,20,2023,3,23454
6,20,2023,4,23486
6,20,2023,5,22172
6,20,2023,6,22727
6,20,2023,7,23568
6,20,2023,8,24420
6,20,2023,9,24819
6,20,2023,10,25734
6,20,2023,11,26536
6,20,2023,12,28449
6,20,2023,13,28334
6,20,2023,14,29051
6,20,2023,15,29770
6,20,2023,16,29638
6,20,2023,17,24876
6,20,2023,18,24483
6,20,2023,19,23926
6,20,2023,20,23054
6,20,2023,21,21731
6,20,2023,22,20969
6,20,2023,23,20464
6,21,2023,0,20199
6,21,2023,1,20168
6,21,2023,2,21812
6,21,2023,3,22882
6,21,2023,4,23372
6,21,2023,5,24014
6,21,2023,6,25883
6,21,2023,7,29432
6,21,2023,8,33438
6,21,2023,9,36692
6,21,2023,10,38571
6,21,2023,11,39010
6,21,2023,12,39199
6,21,2023,13,37919
6,21,2023,14,37456
6,21,2023,15,33833
6,21,2023,16,31747
6,21,2023,17,30708
6,21,2023,18,29691
6,21,2023,19,28577
6,21,2023,20,27195
6,21,2023,21,27415
6,21,2023,22,29693
6,21,2023,23,29369
6,22,2023,0,28823
6,22,2023,1,28587
6,22,2023,2,26877
6,22,2023,3,26142
6,22,2023,4,26170
6,22,2023,5,26571
6,22,2023,6,27745
6,22,2023,7,30236
6,22,2023,8,31794
6,22,2023,9,32107
6,22,2023,10,32816
6,22,2023,11,33429
6,22,2023,12,33675
6,22,2023,13,32999
6,22,2023,14,33144
6,22,2023,15,35630
6,22,2023,16,36235
6,22,2023,17,35154
6,22,2023,18,34006
6,22,2023,19,32510
6,22,2023,20,31292
6,22,2023,21,29961
6,22,2023,22,28203
6,22,2023,23,27562
6,23,2023,0,27129
6,23,2023,1,26952
6,23,2023,2,26648
6,23,2023,3,26314
6,23,2023,4,25827
6,23,2023,5,24506
6,23,2023,6,24886
6,23,2023,7,26985
6,23,2023,8,29690
6,23,2023,9,32876
6,23,2023,10,34489
6,23,2023,11,36674
6,23,2023,12,37067
6,23,2023,13,37030
6,23,2023,14,33395
6,23,2023,15,33032
6,23,2023,16,32699
6,23,2023,17,31901
6,23,2023,18,30766
6,23,2023,19,29426
6,23,2023,20,28135
6,23,2023,21,27977
6,23,2023,22,27358
6,23,2023,23,27938
6,24,2023,0,27772
6,24,2023,1,27324
6,24,2023,2,26943
6,24,2023,3,24688
6,24,2023,4,24665
6,24,2023,5,24664
6,24,2023,6,22954
6,24,2023,7,24491
6,24,2023,8,26240
6,24,2023,9,28765
6,24,2023,10,30196
6,24,2023,11,32486
6,24,2023,12,34855
6,24,2023,13,35305
6,24,2023,14,35282
6,24,2023,15,34191
6,24,2023,16,33621
6,24,2023,17,32747
6,24,2023,18,31936
6,24,2023,19,30929
6,24,2023,20,29500
6,24,2023,21,28720
6,24,2023,22,27360
6,24,2023,23,25896
6,25,2023,0,23904
6,25,2023,1,23512
6,25,2023,2,23104
6,25,2023,3,22776
6,25,2023,4,20879
6,25,2023,5,20091
6,25,2023,6,20270
6,25,2023,7,20945
6,25,2023,8,21844
6,25,2023,9,23704
6,25,2023,10,25361
6,25,2023,11,25831
6,25,2023,12,26294
6,25,2023,13,27794
6,25,2023,14,29538
6,25,2023,15,30381
6,25,2023,16,30348
6,25,2023,17,27312
6,25,2023,18,26898
6,25,2023,19,26242
6,25,2023,20,25377
6,25,2023,21,24561
6,25,2023,22,23881
6,25,2023,23,23241
6,26,2023,0,22865
6,26,2023,1,22553
6,26,2023,2,22336
6,26,2023,3,22152
6,26,2023,4,21984
6,26,2023,5,22035
6,26,2023,6,22032
6,26,2023,7,23125
6,26,2023,8,23710
6,26,2023,9,23946
6,26,2023,10,25004
6,26,2023,11,26566
6,26,2023,12,29062
6,26,2023,13,29727
6,26,2023,14,30366
6,26,2023,15,30433
6,26,2023,16,26414
6,26,2023,17,25995
6,26,2023,18,25881
6,26,2023,19,25074
6,26,2023,20,24127
6,26,2023,21,23240
6,26,2023,22,23488
6,26,2023,23,23328
6,27,2023,0,24200
6,27,2023,1,24088
6,27,2023,2,23760
6,27,2023,3,23495
6,27,2023,4,23655
6,27,2023,5,24194
6,27,2023,6,25275
6,27,2023,7,26184
6,27,2023,8,25897
6,27,2023,9,28598
6,27,2023,10,31174
6,27,2023,11,32770
6,27,2023,12,34961
6,27,2023,13,35824
6,27,2023,14,36309
6,27,2023,15,36312
6,27,2023,16,35304
6,27,2023,17,34223
6,27,2023,18,28578
6,27,2023,19,27005
6,27,2023,20,25434
6,27,2023,21,24186
6,27,2023,22,23494
6,27,2023,23,22654
6,28,2023,0,21963
6,28,2023,1,21889
6,28,2023,2,22404
6,28,2023,3,22344
6,28,2023,4,22400
6,28,2023,5,22658
6,28,2023,6,22637
6,28,2023,7,24274
6,28,2023,8,28464
6,28,2023,9,32326
6,28,2023,10,33181
6,28,2023,11,34471
6,28,2023,12,35688
6,28,2023,13,36239
6,28,2023,14,35258
6,28,2023,15,34406
6,28,2023,16,31793
6,28,2023,17,29139
6,28,2023,18,28002
6,28,2023,19,26538
6,28,2023,20,25313
6,28,2023,21,25242
6,28,2023,22,24964
6,28,2023,23,24644
6,29,2023,0,23271
6,29,2023,1,21412
6,29,2023,2,21366
6,29,2023,3,21356
6,29,2023,4,21434
6,29,2023,5,21958
6,29,2023,6,22949
6,29,2023,7,25025
6,29,2023,8,27572
6,29,2023,9,29033
6,29,2023,10,30779
6,29,2023,11,30419
6,29,2023,12,30910
6,29,2023,13,31370
6,29,2023,14,31815
6,29,2023,15,31613
6,29,2023,16,30612
6,29,2023,17,29138
6,29,2023,18,26526
6,29,2023,19,24920
6,29,2023,20,23931
6,29,2023,21,23093
6,29,2023,22,22262
6,29,2023,23,21682
6,30,2023,0,21785
6,30,2023,1,22064
6,30,2023,2,21898
6,30,2023,3,21886
6,30,2023,4,22184
6,30,2023,5,22245
6,30,2023,6,22797
6,30,2023,7,23868
6,30,2023,8,23604
6,30,2023,9,25761
6,30,2023,10,26867
6,30,2023,11,27430
6,30,2023,12,27999
6,30,2023,13,30145
6,30,2023,14,31934
6,30,2023,15,28308
6,30,2023,16,27662
6,30,2023,17,27263
6,30,2023,18,25450
6,30,2023,19,23607
6,30,2023,20,22284
6,30,2023,21,26100
6,30,2023,22,22790
6,30,2023,23,20660
7,1,2023,0,20813
7,1,2023,1,20646
7,1,2023,2,20538
7,1,2023,3,20590
7,1,2023,4,20231
7,1,2023,5,20922
7,1,2023,6,22948
7,1,2023,7,24040
7,1,2023,8,26060
7,1,2023,9,27520
7,1,2023,10,28479
7,1,2023,11,29197
7,1,2023,12,29436
7,1,2023,13,28689
7,1,2023,14,28315
7,1,2023,15,28352
7,1,2023,16,28205
7,1,2023,17,27823
7,1,2023,18,27140
7,1,2023,19,25641
7,1,2023,20,24840
7,1,2023,21,24103
7,1,2023,22,23032
7,1,2023,23,22016
7,2,2023,0,20695
7,2,2023,1,20559
7,2,2023,2,20423
7,2,2023,3,20335
7,2,2023,4,20318
7,2,2023,5,20502
7,2,2023,6,20743
7,2,2023,7,20878
7,2,2023,8,20576
7,2,2023,9,21743
7,2,2023,10,22333
7,2,2023,11,22091
7,2,2023,12,21485
7,2,2023,13,21075
7,2,2023,14,22518
7,2,2023,15,22799
7,2,2023,16,22779
7,2,2023,17,21846
7,2,2023,18,22401
7,2,2023,19,20727
7,2,2023,20,19137
7,2,2023,21,18789
7,2,2023,22,18453
7,2,2023,23,18063
7,3,2023,0,17776
7,3,2023,1,18433
7,3,2023,2,19782
7,3,2023,3,20874
7,3,2023,4,20687
7,3,2023,5,21211
7,3,2023,6,22179
7,3,2023,7,23374
7,3,2023,8,24250
7,3,2023,9,23871
7,3,2023,10,23407
7,3,2023,11,22868
7,3,2023,12,22181
7,3,2023,13,22456
7,3,2023,14,22622
7,3,2023,15,22674
7,3,2023,16,22748
7,3,2023,17,20240
7,3,2023,18,20001
7,3,2023,19,19724
7,3,2023,20,19274
7,3,2023,21,18872
7,3,2023,22,18456
7,3,2023,23,18047
7,4,2023,0,17871
7,4,2023,1,17695
7,4,2023,2,17871
7,4,2023,3,21015
7,4,2023,4,21759
7,4,2023,5,21859
7,4,2023,6,22505
7,4,2023,7,22865
7,4,2023,8,23158
7,4,2023,9,23952
7,4,2023,10,25187
7,4,2023,11,26427
7,4,2023,12,26718
7,4,2023,13,28605
7,4,2023,14,27510
7,4,2023,15,24316
7,4,2023,16,24293
7,4,2023,17,24142
7,4,2023,18,23923
7,4,2023,19,23646
7,4,2023,20,23120
7,4,2023,21,22660
7,4,2023,22,22012
7,4,2023,23,21628
7,5,2023,0,21284
7,5,2023,1,23204
7,5,2023,2,23972
7,5,2023,3,23812
7,5,2023,4,23980
7,5,2023,5,24933
7,5,2023,6,27380
7,5,2023,7,30207
7,5,2023,8,31646
7,5,2023,9,32776
7,5,2023,10,34903
7,5,2023,11,35989
7,5,2023,12,34014
7,5,2023,13,34222
7,5,2023,14,31491
7,5,2023,15,30969
7,5,2023,16,28879
7,5,2023,17,27149
7,5,2023,18,25649
7,5,2023,19,24221
7,5,2023,20,22457
7,5,2023,21,21999
7,5,2023,22,23823
7,5,2023,23,26023
7,6,2023,0,24831
7,6,2023,1,23847
7,6,2023,2,23703
7,6,2023,3,23607
7,6,2023,4,23623
7,6,2023,5,23082
7,6,2023,6,23884
7,6,2023,7,25349
7,6,2023,8,26470
7,6,2023,9,26019
7,6,2023,10,26949
7,6,2023,11,27466
7,6,2023,12,27931
7,6,2023,13,28908
7,6,2023,14,29430
7,6,2023,15,29452
7,6,2023,16,28935
7,6,2023,17,28119
7,6,2023,18,27253
7,6,2023,19,24946
7,6,2023,20,23517
7,6,2023,21,22847
7,6,2023,22,22295
7,6,2023,23,21639
7,7,2023,0,21231
7,7,2023,1,21408
7,7,2023,2,21647
7,7,2023,3,21719
7,7,2023,4,21639
7,7,2023,5,22545
7,7,2023,6,24768
7,7,2023,7,26079
7,7,2023,8,27301
7,7,2023,9,28554
7,7,2023,10,29050
7,7,2023,11,29507
7,7,2023,12,30441
7,7,2023,13,30752
7,7,2023,14,30867
7,7,2023,15,29440
7,7,2023,16,27566
7,7,2023,17,26847
7,7,2023,18,26133
7,7,2023,19,24918
7,7,2023,20,23959
7,7,2023,21,23124
7,7,2023,22,22571
7,7,2023,23,21340
7,8,2023,0,21124
7,8,2023,1,21881
7,8,2023,2,21371
7,8,2023,3,21563
7,8,2023,4,22947
7,8,2023,5,23564
7,8,2023,6,24426
7,8,2023,7,25422
7,8,2023,8,27368
7,8,2023,9,28364
7,8,2023,10,29536
7,8,2023,11,30635
7,8,2023,12,31203
7,8,2023,13,32218
7,8,2023,14,32576
7,8,2023,15,32473
7,8,2023,16,30944
7,8,2023,17,28438
7,8,2023,18,27480
7,8,2023,19,26158
7,8,2023,20,24994
7,8,2023,21,24315
7,8,2023,22,23403
7,8,2023,23,23138
7,9,2023,0,23491
7,9,2023,1,23275
7,9,2023,2,23011
7,9,2023,3,22786
7,9,2023,4,22698
7,9,2023,5,22809
7,9,2023,6,22077
7,9,2023,7,21586
7,9,2023,8,22188
7,9,2023,9,23342
7,9,2023,10,24225
7,9,2023,11,24589
7,9,2023,12,26225
7,9,2023,13,27053
7,9,2023,14,27409
7,9,2023,15,26748
7,9,2023,16,25303
7,9,2023,17,25097
7,9,2023,18,24937
7,9,2023,19,24240
7,9,2023,20,23522
7,9,2023,21,22828
7,9,2023,22,22284
7,9,2023,23,21775
7,10,2023,0,21486
7,10,2023,1,21800
7,10,2023,2,22219
7,10,2023,3,22184
7,10,2023,4,22084
7,10,2023,5,22282
7,10,2023,6,22349
7,10,2023,7,21287
7,10,2023,8,22036
7,10,2023,9,23047
7,10,2023,10,23804
7,10,2023,11,25470
7,10,2023,12,27852
7,10,2023,13,29165
7,10,2023,14,30627
7,10,2023,15,29456
7,10,2023,16,29078
7,10,2023,17,27511
7,10,2023,18,26998
7,10,2023,19,26144
7,10,2023,20,25470
7,10,2023,21,24957
7,10,2023,22,24029
7,10,2023,23,23934
7,11,2023,0,23019
7,11,2023,1,23538
7,11,2023,2,24535
7,11,2023,3,24609
7,11,2023,4,24816
7,11,2023,5,25391
7,11,2023,6,26667
7,11,2023,7,28322
7,11,2023,8,30023
7,11,2023,9,30868
7,11,2023,10,32914
7,11,2023,11,34624
7,11,2023,12,35394
7,11,2023,13,37481
7,11,2023,14,37976
7,11,2023,15,37769
7,11,2023,16,32833
7,11,2023,17,30581
7,11,2023,18,29227
7,11,2023,19,27814
7,11,2023,20,26601
7,11,2023,21,26328
7,11,2023,22,26900
7,11,2023,23,28218
7,12,2023,0,27817
7,12,2023,1,26224
7,12,2023,2,25051
7,12,2023,3,24726
7,12,2023,4,23975
7,12,2023,5,24116
7,12,2023,6,25097
7,12,2023,7,26294
7,12,2023,8,27475
7,12,2023,9,29410
7,12,2023,10,30745
7,12,2023,11,30723
7,12,2023,12,31385
7,12,2023,13,33779
7,12,2023,14,34405
7,12,2023,15,34363
7,12,2023,16,31070
7,12,2023,17,29522
7,12,2023,18,28423
7,12,2023,19,26823
7,12,2023,20,26096
7,12,2023,21,26962
7,12,2023,22,26866
7,12,2023,23,26113
7,13,2023,0,25281
7,13,2023,1,23938
7,13,2023,2,23553
7,13,2023,3,23457
7,13,2023,4,23201
7,13,2023,5,22356
7,13,2023,6,23489
7,13,2023,7,24831
7,13,2023,8,26606
7,13,2023,9,27968
7,13,2023,10,28212
7,13,2023,11,31573
7,13,2023,12,32793
7,13,2023,13,33128
7,13,2023,14,33400
