Hours since 00:00 Jan 1,Lifetime Hourly Data: Electricity to grid (kW),Lifetime Hourly Data: Electricity to grid (kW)
7377.5,31477.5,31477.5
7378.5,29307,29307
7379.5,27500.9,27500.9
7380.5,27825.2,27825.2
7381.5,29583.1,29583.1
7382.5,30321.5,30321.5
7383.5,26663.1,26663.1
7384.5,13665.7,13665.7
7385.5,0,0
7386.5,0,0
7387.5,0,0
7388.5,0,0
7389.5,0,0
7390.5,0,0
7391.5,0,0
7392.5,0,0
7393.5,0,0
7394.5,0,0
7395.5,0,0
7396.5,0,0
7397.5,0,0
7398.5,0,0
7399.5,20487,20487
7400.5,29719.8,29719.8
7401.5,31526.5,31526.5
7402.5,29616.8,29616.8
7403.5,27478.8,27478.8
7404.5,27625.6,27625.6
7405.5,29291.6,29291.6
7406.5,30199.7,30199.7
7407.5,26724.7,26724.7
7408.5,13287,13287
7409.5,0,0
7410.5,0,0
7411.5,0,0
7412.5,0,0
7413.5,0,0
7414.5,0,0
7415.5,0,0
7416.5,0,0
7417.5,0,0
7418.5,0,0
7419.5,0,0
7420.5,0,0
7421.5,0,0
7422.5,0,0
7423.5,18590.4,18590.4
7424.5,28336.8,28336.8
7425.5,30257.6,30257.6
7426.5,28472.3,28472.3
7427.5,26696.7,26696.7
7428.5,27088.3,27088.3
7429.5,28821.8,28821.8
7430.5,29375.1,29375.1
7431.5,25381.1,25381.1
7432.5,11629.7,11629.7
7433.5,0,0
7434.5,0,0
7435.5,0,0
7436.5,0,0
7437.5,0,0
7438.5,0,0
7439.5,0,0
7440.5,0,0
7441.5,0,0
7442.5,0,0
7443.5,0,0
7444.5,0,0
7445.5,0,0
7446.5,0,0
7447.5,19039.9,19039.9
7448.5,28802.7,28802.7
7449.5,30456.5,30456.5
7450.5,28529.3,28529.3
7451.5,26617,26617
7452.5,26921.8,26921.8
7453.5,28116.4,28116.4
7454.5,22354.3,22354.3
7455.5,13390,13390
7456.5,2398.61,2398.61
7457.5,0,0
7458.5,0,0
7459.5,0,0
7460.5,0,0
7461.5,0,0
7462.5,0,0
7463.5,0,0
7464.5,0,0
7465.5,0,0
7466.5,0,0
7467.5,0,0
7468.5,0,0
7469.5,0,0
7470.5,0,0
7471.5,18145.1,18145.1
7472.5,28218.4,28218.4
7473.5,30554,30554
7474.5,28829,28829
7475.5,26745.8,26745.8
7476.5,26906.2,26906.2
7477.5,28897.7,28897.7
7478.5,29921,29921
7479.5,26389.6,26389.6
7480.5,12071.1,12071.1
7481.5,0,0
7482.5,0,0
7483.5,0,0
7484.5,0,0
7485.5,0,0
7486.5,0,0
7487.5,0,0
7488.5,0,0
7489.5,0,0
7490.5,0,0
7491.5,0,0
7492.5,0,0
7493.5,0,0
7494.5,0,0
7495.5,19744.5,19744.5
7496.5,29134.8,29134.8
7497.5,30942.7,30942.7
7498.5,28743.2,28743.2
7499.5,26928.9,26928.9
7500.5,27189.5,27189.5
7501.5,28985.2,28985.2
7502.5,29739.5,29739.5
7503.5,26094.5,26094.5
7504.5,11187,11187
7505.5,0,0
7506.5,0,0
7507.5,0,0
7508.5,0,0
7509.5,0,0
7510.5,0,0
7511.5,0,0
7512.5,0,0
7513.5,0,0
7514.5,0,0
7515.5,0,0
7516.5,0,0
7517.5,0,0
7518.5,0,0
7519.5,18543.8,18543.8
7520.5,28205.6,28205.6
7521.5,30047.5,30047.5
7522.5,28023.2,28023.2
7523.5,26204,26204
7524.5,26622.6,26622.6
7525.5,28497,28497
7526.5,23613,23613
7527.5,25785.1,25785.1
7528.5,10415.7,10415.7
7529.5,0,0
7530.5,0,0
7531.5,0,0
7532.5,0,0
7533.5,0,0
7534.5,0,0
7535.5,0,0
7536.5,0,0
7537.5,0,0
7538.5,0,0
7539.5,0,0
7540.5,0,0
7541.5,0,0
7542.5,0,0
7543.5,18911,18911
7544.5,28393.2,28393.2
7545.5,29874.2,29874.2
7546.5,27607.5,27607.5
7547.5,20476.3,20476.3
7548.5,21889.5,21889.5
7549.5,20003.9,20003.9
7550.5,15965.7,15965.7
7551.5,12390.5,12390.5
7552.5,1470.3,1470.3
7553.5,0,0
7554.5,0,0
7555.5,0,0
7556.5,0,0
7557.5,0,0
7558.5,0,0
7559.5,0,0
7560.5,0,0
7561.5,0,0
7562.5,0,0
7563.5,0,0
7564.5,0,0
7565.5,0,0
7566.5,0,0
7567.5,15907.3,15907.3
7568.5,24808.9,24808.9
7569.5,20944.6,20944.6
7570.5,20667.6,20667.6
7571.5,21678.4,21678.4
7572.5,19578.6,19578.6
7573.5,23783.7,23783.7
7574.5,18971.8,18971.8
7575.5,23981.5,23981.5
7576.5,5300.67,5300.67
7577.5,0,0
7578.5,0,0
7579.5,0,0
7580.5,0,0
7581.5,0,0
7582.5,0,0
7583.5,0,0
7584.5,0,0
7585.5,0,0
7586.5,0,0
7587.5,0,0
7588.5,0,0
7589.5,0,0
7590.5,0,0
7591.5,3478.18,3478.18
7592.5,25908.2,25908.2
7593.5,28118.5,28118.5
7594.5,24007.5,24007.5
7595.5,25493.4,25493.4
7596.5,19836.9,19836.9
7597.5,19094.9,19094.9
7598.5,19380,19380
7599.5,10848.4,10848.4
7600.5,671.52,671.52
7601.5,0,0
7602.5,0,0
7603.5,0,0
7604.5,0,0
7605.5,0,0
7606.5,0,0
7607.5,0,0
7608.5,0,0
7609.5,0,0
7610.5,0,0
7611.5,0,0
7612.5,0,0
7613.5,0,0
7614.5,0,0
7615.5,2849,2849
7616.5,4090.85,4090.85
7617.5,29154.5,29154.5
7618.5,27675,27675
7619.5,21999.5,21999.5
7620.5,24847.3,24847.3
7621.5,20748.1,20748.1
7622.5,22992.7,22992.7
7623.5,8331.38,8331.38
7624.5,3631.56,3631.56
7625.5,0,0
7626.5,0,0
7627.5,0,0
7628.5,0,0
7629.5,0,0
7630.5,0,0
7631.5,0,0
7632.5,0,0
7633.5,0,0
7634.5,0,0
7635.5,0,0
7636.5,0,0
7637.5,0,0
7638.5,0,0
7639.5,599.249,599.249
7640.5,25420,25420
7641.5,28518.4,28518.4
7642.5,26957.6,26957.6
7643.5,25168.9,25168.9
7644.5,25715.1,25715.1
7645.5,27846.8,27846.8
7646.5,28643.3,28643.3
7647.5,24514.8,24514.8
7648.5,6988.57,6988.57
7649.5,0,0
7650.5,0,0
7651.5,0,0
7652.5,0,0
7653.5,0,0
7654.5,0,0
7655.5,0,0
7656.5,0,0
7657.5,0,0
7658.5,0,0
7659.5,0,0
7660.5,0,0
7661.5,0,0
7662.5,0,0
7663.5,17111.5,17111.5
7664.5,27708.6,27708.6
7665.5,29924.8,29924.8
7666.5,27749.6,27749.6
7667.5,25676,25676
7668.5,25898.3,25898.3
7669.5,26561,26561
7670.5,20073,20073
7671.5,7047.08,7047.08
7672.5,796.105,796.105
7673.5,0,0
7674.5,0,0
7675.5,0,0
7676.5,0,0
7677.5,0,0
7678.5,0,0
7679.5,0,0
7680.5,0,0
7681.5,0,0
7682.5,0,0
7683.5,0,0
7684.5,0,0
7685.5,0,0
7686.5,0,0
7687.5,16642.4,16642.4
7688.5,27341,27341
7689.5,29594.8,29594.8
7690.5,27524,27524
7691.5,25426.1,25426.1
7692.5,25828.7,25828.7
7693.5,27858,27858
7694.5,29008.4,29008.4
7695.5,25074.6,25074.6
7696.5,6927.14,6927.14
7697.5,0,0
7698.5,0,0
7699.5,0,0
7700.5,0,0
7701.5,0,0
7702.5,0,0
7703.5,0,0
7704.5,0,0
7705.5,0,0
7706.5,0,0
7707.5,0,0
7708.5,0,0
7709.5,0,0
7710.5,0,0
7711.5,16641,16641
7712.5,27621.7,27621.7
7713.5,29610.4,29610.4
7714.5,27309.9,27309.9
7715.5,25165.6,25165.6
7716.5,25287.5,25287.5
7717.5,27093.2,27093.2
7718.5,27733.8,27733.8
7719.5,23720.6,23720.6
7720.5,6205.6,6205.6
7721.5,0,0
7722.5,0,0
7723.5,0,0
7724.5,0,0
7725.5,0,0
7726.5,0,0
7727.5,0,0
7728.5,0,0
7729.5,0,0
7730.5,0,0
7731.5,0,0
7732.5,0,0
7733.5,0,0
7734.5,0,0
7735.5,15750.7,15750.7
7736.5,27049.3,27049.3
7737.5,29435.2,29435.2
7738.5,27524.3,27524.3
7739.5,25310.7,25310.7
7740.5,25548.5,25548.5
7741.5,27484,27484
7742.5,27895.3,27895.3
7743.5,23369.9,23369.9
7744.5,5439.81,5439.81
7745.5,0,0
7746.5,0,0
7747.5,0,0
7748.5,0,0
7749.5,0,0
7750.5,0,0
7751.5,0,0
7752.5,0,0
7753.5,0,0
7754.5,0,0
7755.5,0,0
7756.5,0,0
7757.5,0,0
7758.5,0,0
7759.5,15118.2,15118.2
7760.5,27209.8,27209.8
7761.5,29841.8,29841.8
7762.5,27775.8,27775.8
7763.5,25582.3,25582.3
7764.5,25784,25784
7765.5,27928.7,27928.7
7766.5,28813.6,28813.6
7767.5,21865.4,21865.4
7768.5,5528.75,5528.75
7769.5,0,0
7770.5,0,0
7771.5,0,0
7772.5,0,0
7773.5,0,0
7774.5,0,0
7775.5,0,0
7776.5,0,0
7777.5,0,0
7778.5,0,0
7779.5,0,0
7780.5,0,0
7781.5,0,0
7782.5,0,0
7783.5,10751.8,10751.8
7784.5,23230.3,23230.3
7785.5,27271.1,27271.1
7786.5,26241.7,26241.7
7787.5,24323.8,24323.8
7788.5,24564.5,24564.5
7789.5,26561.9,26561.9
7790.5,27045.3,27045.3
7791.5,22309.5,22309.5
7792.5,4868.97,4868.97
7793.5,0,0
7794.5,0,0
7795.5,0,0
7796.5,0,0
7797.5,0,0
7798.5,0,0
7799.5,0,0
7800.5,0,0
7801.5,0,0
7802.5,0,0
7803.5,0,0
7804.5,0,0
7805.5,0,0
7806.5,0,0
7807.5,10571,10571
7808.5,23427.7,23427.7
7809.5,26863.6,26863.6
7810.5,25610.2,25610.2
7811.5,23841.8,23841.8
7812.5,24241.2,24241.2
7813.5,26276.9,26276.9
7814.5,26722.6,26722.6
7815.5,22357.9,22357.9
7816.5,4943.24,4943.24
7817.5,0,0
7818.5,0,0
7819.5,0,0
7820.5,0,0
7821.5,0,0
7822.5,0,0
7823.5,0,0
7824.5,0,0
7825.5,0,0
7826.5,0,0
7827.5,0,0
7828.5,0,0
7829.5,0,0
7830.5,0,0
7831.5,12229.5,12229.5
7832.5,25875,25875
7833.5,28885.1,28885.1
7834.5,27259.8,27259.8
7835.5,24961.8,24961.8
7836.5,25193.7,25193.7
7837.5,27306.5,27306.5
7838.5,28188.5,28188.5
7839.5,23914.6,23914.6
7840.5,5759.8,5759.8
7841.5,0,0
7842.5,0,0
7843.5,0,0
7844.5,0,0
7845.5,0,0
7846.5,0,0
7847.5,0,0
7848.5,0,0
7849.5,0,0
7850.5,0,0
7851.5,0,0
7852.5,0,0
7853.5,0,0
7854.5,0,0
7855.5,12864.4,12864.4
7856.5,26569.6,26569.6
7857.5,29427.3,29427.3
7858.5,27308.4,27308.4
7859.5,22007.8,22007.8
7860.5,25319.7,25319.7
7861.5,27503.4,27503.4
7862.5,28557.1,28557.1
7863.5,24251.6,24251.6
7864.5,6144.76,6144.76
7865.5,0,0
7866.5,0,0
7867.5,0,0
7868.5,0,0
7869.5,0,0
7870.5,0,0
7871.5,0,0
7872.5,0,0
7873.5,0,0
7874.5,0,0
7875.5,0,0
7876.5,0,0
7877.5,0,0
7878.5,0,0
7879.5,12930.3,12930.3
7880.5,27788.4,27788.4
7881.5,30439.7,30439.7
7882.5,28176.1,28176.1
7883.5,25759.2,25759.2
7884.5,25953.1,25953.1
7885.5,28333,28333
7886.5,29138.5,29138.5
7887.5,24411.2,24411.2
7888.5,5006.72,5006.72
7889.5,0,0
7890.5,0,0
7891.5,0,0
7892.5,0,0
7893.5,0,0
7894.5,0,0
7895.5,0,0
7896.5,0,0
7897.5,0,0
7898.5,0,0
7899.5,0,0
7900.5,0,0
7901.5,0,0
7902.5,0,0
7903.5,7198.64,7198.64
7904.5,6248.98,6248.98
7905.5,7935.19,7935.19
7906.5,9194.42,9194.42
7907.5,3953.15,3953.15
7908.5,2310.19,2310.19
7909.5,3406.37,3406.37
7910.5,2931.17,2931.17
7911.5,1102.76,1102.76
7912.5,3.65694,3.65694
7913.5,0,0
7914.5,0,0
7915.5,0,0
7916.5,0,0
7917.5,0,0
7918.5,0,0
7919.5,0,0
7920.5,0,0
7921.5,0,0
7922.5,0,0
7923.5,0,0
7924.5,0,0
7925.5,0,0
7926.5,0,0
7927.5,896.871,896.871
7928.5,3873.6,3873.6
7929.5,13828,13828
7930.5,25440.1,25440.1
7931.5,21444,21444
7932.5,19333,19333
7933.5,22540.4,22540.4
7934.5,24437.3,24437.3
7935.5,19062.7,19062.7
7936.5,289.359,289.359
7937.5,0,0
7938.5,0,0
7939.5,0,0
7940.5,0,0
7941.5,0,0
7942.5,0,0
7943.5,0,0
7944.5,0,0
7945.5,0,0
7946.5,0,0
7947.5,0,0
7948.5,0,0
7949.5,0,0
7950.5,0,0
7951.5,35.2326,35.2326
7952.5,8893.79,8893.79
7953.5,5323.8,5323.8
7954.5,9654.14,9654.14
7955.5,14607.3,14607.3
7956.5,9087.52,9087.52
7957.5,26734.9,26734.9
7958.5,27098,27098
7959.5,21658.4,21658.4
7960.5,2687.9,2687.9
7961.5,0,0
7962.5,0,0
7963.5,0,0
7964.5,0,0
7965.5,0,0
7966.5,0,0
7967.5,0,0
7968.5,0,0
7969.5,0,0
7970.5,0,0
7971.5,0,0
7972.5,0,0
7973.5,0,0
7974.5,0,0
7975.5,6352.71,6352.71
7976.5,24101.8,24101.8
7977.5,28162.7,28162.7
7978.5,26790.1,26790.1
7979.5,24476.7,24476.7
7980.5,24757.9,24757.9
7981.5,26891.6,26891.6
7982.5,27576.8,27576.8
7983.5,22156.6,22156.6
7984.5,2878.22,2878.22
7985.5,0,0
7986.5,0,0
7987.5,0,0
7988.5,0,0
7989.5,0,0
7990.5,0,0
7991.5,0,0
7992.5,0,0
7993.5,0,0
7994.5,0,0
7995.5,0,0
7996.5,0,0
7997.5,0,0
7998.5,0,0
7999.5,280.737,280.737
8000.5,2209.41,2209.41
8001.5,3745.22,3745.22
8002.5,5502.96,5502.96
8003.5,8218.88,8218.88
8004.5,9299.51,9299.51
8005.5,4950.27,4950.27
8006.5,1667.18,1667.18
8007.5,445.893,445.893
8008.5,0,0
8009.5,0,0
8010.5,0,0
8011.5,0,0
8012.5,0,0
8013.5,0,0
8014.5,0,0
8015.5,0,0
8016.5,0,0
8017.5,0,0
8018.5,0,0
8019.5,0,0
8020.5,0,0
8021.5,0,0
8022.5,0,0
8023.5,75.4583,75.4583
8024.5,2915.39,2915.39
8025.5,5746.91,5746.91
8026.5,8464.61,8464.61
8027.5,4113.9,4113.9
8028.5,3721.26,3721.26
8029.5,1453.7,1453.7
8030.5,1214.55,1214.55
8031.5,518.021,518.021
8032.5,0,0
8033.5,0,0
8034.5,0,0
8035.5,0,0
8036.5,0,0
8037.5,0,0
8038.5,0,0
8039.5,0,0
8040.5,0,0
8041.5,0,0
8042.5,0,0
8043.5,0,0
8044.5,0,0
8045.5,0,0
8046.5,0,0
8047.5,4945.23,4945.23
8048.5,15860.6,15860.6
8049.5,1473.13,1473.13
8050.5,5632.64,5632.64
8051.5,7663.16,7663.16
8052.5,9655.53,9655.53
8053.5,8602.65,8602.65
8054.5,3409.81,3409.81
8055.5,793.661,793.661
8056.5,0,0
8057.5,0,0
8058.5,0,0
8059.5,0,0
8060.5,0,0
8061.5,0,0
8062.5,0,0
8063.5,0,0
8064.5,0,0
8065.5,0,0
8066.5,0,0
8067.5,0,0
8068.5,0,0
8069.5,0,0
8070.5,0,0
8071.5,5502.75,5502.75
8072.5,22092.4,22092.4
8073.5,25799.1,25799.1
8074.5,24744.5,24744.5
8075.5,22754.4,22754.4
8076.5,23019.8,23019.8
8077.5,11220.2,11220.2
8078.5,5494.42,5494.42
8079.5,1583.36,1583.36
8080.5,8.09606,8.09606
8081.5,0,0
8082.5,0,0
8083.5,0,0
8084.5,0,0
8085.5,0,0
8086.5,0,0
8087.5,0,0
8088.5,0,0
8089.5,0,0
8090.5,0,0
8091.5,0,0
8092.5,0,0
8093.5,0,0
8094.5,0,0
8095.5,0,0
8096.5,559.449,559.449
8097.5,2051.73,2051.73
8098.5,2574.5,2574.5
8099.5,2216.51,2216.51
8100.5,9626.7,9626.7
8101.5,2248.98,2248.98
8102.5,559.905,559.905
8103.5,6290.31,6290.31
8104.5,0,0
8105.5,0,0
8106.5,0,0
8107.5,0,0
8108.5,0,0
8109.5,0,0
8110.5,0,0
8111.5,0,0
8112.5,0,0
8113.5,0,0
8114.5,0,0
8115.5,0,0
8116.5,0,0
8117.5,0,0
8118.5,0,0
8119.5,5339.91,5339.91
8120.5,17743,17743
8121.5,5487.98,5487.98
8122.5,10573.3,10573.3
8123.5,12907.5,12907.5
8124.5,14346.5,14346.5
8125.5,11954.4,11954.4
8126.5,5658.13,5658.13
8127.5,3016.63,3016.63
8128.5,83.9227,83.9227
8129.5,0,0
8130.5,0,0
8131.5,0,0
8132.5,0,0
8133.5,0,0
8134.5,0,0
8135.5,0,0
8136.5,0,0
8137.5,0,0
8138.5,0,0
8139.5,0,0
8140.5,0,0
8141.5,0,0
8142.5,0,0
8143.5,2992.27,2992.27
8144.5,18518.7,18518.7
8145.5,26782,26782
8146.5,23409.4,23409.4
8147.5,23223.1,23223.1
8148.5,23215.7,23215.7
8149.5,7187.1,7187.1
8150.5,2440.59,2440.59
8151.5,6707.37,6707.37
8152.5,80.6059,80.6059
8153.5,0,0
8154.5,0,0
8155.5,0,0
8156.5,0,0
8157.5,0,0
8158.5,0,0
8159.5,0,0
8160.5,0,0
8161.5,0,0
8162.5,0,0
8163.5,0,0
8164.5,0,0
8165.5,0,0
8166.5,0,0
8167.5,5571.2,5571.2
8168.5,22823.7,22823.7
8169.5,26391.9,26391.9
8170.5,24824.4,24824.4
8171.5,9846.74,9846.74
8172.5,4466.02,4466.02
8173.5,1750.32,1750.32
8174.5,2555.26,2555.26
8175.5,1021.35,1021.35
8176.5,1108.27,1108.27
8177.5,0,0
8178.5,0,0
8179.5,0,0
8180.5,0,0
8181.5,0,0
8182.5,0,0
8183.5,0,0
8184.5,0,0
8185.5,0,0
8186.5,0,0
8187.5,0,0
8188.5,0,0
8189.5,0,0
8190.5,0,0
8191.5,4402.98,4402.98
8192.5,22008.9,22008.9
8193.5,25937.6,25937.6
8194.5,24733.8,24733.8
8195.5,21297.8,21297.8
8196.5,10582.8,10582.8
8197.5,17033.2,17033.2
8198.5,25178.1,25178.1
8199.5,20624.8,20624.8
8200.5,2847.56,2847.56
8201.5,0,0
8202.5,0,0
8203.5,0,0
8204.5,0,0
8205.5,0,0
8206.5,0,0
8207.5,0,0
8208.5,0,0
8209.5,0,0
8210.5,0,0
8211.5,0,0
8212.5,0,0
8213.5,0,0
8214.5,0,0
8215.5,4313.65,4313.65
8216.5,23216.1,23216.1
8217.5,27048.4,27048.4
8218.5,25681.3,25681.3
8219.5,23243.8,23243.8
8220.5,23188.4,23188.4
8221.5,25329.7,25329.7
8222.5,26101.2,26101.2
8223.5,21894.5,21894.5
8224.5,3130.67,3130.67
8225.5,0,0
8226.5,0,0
8227.5,0,0
8228.5,0,0
8229.5,0,0
8230.5,0,0
8231.5,0,0
8232.5,0,0
8233.5,0,0
8234.5,0,0
8235.5,0,0
8236.5,0,0
8237.5,0,0
8238.5,0,0
8239.5,3454.59,3454.59
8240.5,22422.1,22422.1
8241.5,13338.1,13338.1
8242.5,18229.1,18229.1
8243.5,15599.1,15599.1
8244.5,4238.7,4238.7
8245.5,3395.42,3395.42
8246.5,1451.75,1451.75
8247.5,2419.96,2419.96
8248.5,110.519,110.519
8249.5,0,0
8250.5,0,0
8251.5,0,0
8252.5,0,0
8253.5,0,0
8254.5,0,0
8255.5,0,0
8256.5,0,0
8257.5,0,0
8258.5,0,0
8259.5,0,0
8260.5,0,0
8261.5,0,0
8262.5,0,0
8263.5,0,0
8264.5,1169,1169
8265.5,3841.48,3841.48
8266.5,2203.63,2203.63
8267.5,3201.06,3201.06
8268.5,2299.32,2299.32
8269.5,1233.83,1233.83
8270.5,708.392,708.392
8271.5,831.997,831.997
8272.5,0,0
8273.5,0,0
8274.5,0,0
8275.5,0,0
8276.5,0,0
8277.5,0,0
8278.5,0,0
8279.5,0,0
8280.5,0,0
8281.5,0,0
8282.5,0,0
8283.5,0,0
8284.5,0,0
8285.5,0,0
8286.5,0,0
8287.5,0,0
8288.5,5844.76,5844.76
8289.5,7887.6,7887.6
8290.5,13288.6,13288.6
8291.5,14711,14711
8292.5,17091.8,17091.8
8293.5,9644.24,9644.24
8294.5,3561.26,3561.26
8295.5,2335.11,2335.11
8296.5,32.6037,32.6037
8297.5,0,0
8298.5,0,0
8299.5,0,0
8300.5,0,0
8301.5,0,0
8302.5,0,0
8303.5,0,0
8304.5,0,0
8305.5,0,0
8306.5,0,0
8307.5,0,0
8308.5,0,0
8309.5,0,0
8310.5,0,0
8311.5,0,0
8312.5,1128.29,1128.29
8313.5,1329,1329
8314.5,566.24,566.24
8315.5,489.18,489.18
8316.5,1983.59,1983.59
8317.5,2160.43,2160.43
8318.5,1982.44,1982.44
8319.5,669.654,669.654
8320.5,0,0
8321.5,0,0
8322.5,0,0
8323.5,0,0
8324.5,0,0
8325.5,0,0
8326.5,0,0
8327.5,0,0
8328.5,0,0
8329.5,0,0
8330.5,0,0
8331.5,0,0
8332.5,0,0
8333.5,0,0
8334.5,0,0
8335.5,3944.92,3944.92
8336.5,23397.3,23397.3
8337.5,27398.4,27398.4
8338.5,10742.2,10742.2
8339.5,22792.6,22792.6
8340.5,23371.3,23371.3
8341.5,25894,25894
8342.5,27101.8,27101.8
8343.5,8512.09,8512.09
8344.5,189.916,189.916
8345.5,0,0
8346.5,0,0
8347.5,0,0
8348.5,0,0
8349.5,0,0
8350.5,0,0
8351.5,0,0
8352.5,0,0
8353.5,0,0
8354.5,0,0
8355.5,0,0
8356.5,0,0
8357.5,0,0
8358.5,0,0
8359.5,3559.09,3559.09
8360.5,23286.7,23286.7
8361.5,27520.9,27520.9
8362.5,26164.7,26164.7
8363.5,23575.3,23575.3
8364.5,23303.2,23303.2
8365.5,25793.5,25793.5
8366.5,26498.8,26498.8
8367.5,22749.9,22749.9
8368.5,2273.89,2273.89
8369.5,0,0
8370.5,0,0
8371.5,0,0
8372.5,0,0
8373.5,0,0
8374.5,0,0
8375.5,0,0
8376.5,0,0
8377.5,0,0
8378.5,0,0
8379.5,0,0
8380.5,0,0
8381.5,0,0
8382.5,0,0
8383.5,3582.05,3582.05
8384.5,24119.9,24119.9
8385.5,28684.1,28684.1
8386.5,27298.4,27298.4
8387.5,24464.6,24464.6
8388.5,24195.6,24195.6
8389.5,26557.8,26557.8
8390.5,27930.7,27930.7
8391.5,23860.1,23860.1
8392.5,4403.35,4403.35
8393.5,0,0
8394.5,0,0
8395.5,0,0
8396.5,0,0
8397.5,0,0
8398.5,0,0
8399.5,0,0
8400.5,0,0
8401.5,0,0
8402.5,0,0
8403.5,0,0
8404.5,0,0
8405.5,0,0
8406.5,0,0
8407.5,91.2743,91.2743
8408.5,2796,2796
8409.5,13653.4,13653.4
8410.5,19353.3,19353.3
8411.5,20098.4,20098.4
8412.5,17485.6,17485.6
8413.5,15271.9,15271.9
8414.5,9920.56,9920.56
8415.5,7293.74,7293.74
8416.5,264.334,264.334
8417.5,0,0
8418.5,0,0
8419.5,0,0
8420.5,0,0
8421.5,0,0
8422.5,0,0
8423.5,0,0
8424.5,0,0
8425.5,0,0
8426.5,0,0
8427.5,0,0
8428.5,0,0
8429.5,0,0
8430.5,0,0
8431.5,0,0
8432.5,3629.39,3629.39
8433.5,11440.5,11440.5
8434.5,6638.26,6638.26
8435.5,17323,17323
8436.5,10527.9,10527.9
8437.5,4363.42,4363.42
8438.5,2854.98,2854.98
8439.5,19458.6,19458.6
8440.5,1988.01,1988.01
8441.5,0,0
8442.5,0,0
8443.5,0,0
8444.5,0,0
8445.5,0,0
8446.5,0,0
8447.5,0,0
8448.5,0,0
8449.5,0,0
8450.5,0,0
8451.5,0,0
8452.5,0,0
8453.5,0,0
8454.5,0,0
8455.5,791.884,791.884
8456.5,5891.12,5891.12
8457.5,3759.24,3759.24
8458.5,9623.57,9623.57
8459.5,7312.24,7312.24
8460.5,5049.13,5049.13
8461.5,6154.65,6154.65
8462.5,19847.1,19847.1
8463.5,12585.3,12585.3
8464.5,854.828,854.828
8465.5,0,0
8466.5,0,0
8467.5,0,0
8468.5,0,0
8469.5,0,0
8470.5,0,0
8471.5,0,0
8472.5,0,0
8473.5,0,0
8474.5,0,0
8475.5,0,0
8476.5,0,0
8477.5,0,0
8478.5,0,0
8479.5,62.4507,62.4507
8480.5,12331.6,12331.6
8481.5,16233.2,16233.2
8482.5,20851.1,20851.1
8483.5,18735.4,18735.4
8484.5,19440.9,19440.9
8485.5,17922.4,17922.4
8486.5,12664.5,12664.5
8487.5,4995.17,4995.17
8488.5,412.403,412.403
8489.5,0,0
8490.5,0,0
8491.5,0,0
8492.5,0,0
8493.5,0,0
8494.5,0,0
8495.5,0,0
8496.5,0,0
8497.5,0,0
8498.5,0,0
8499.5,0,0
8500.5,0,0
8501.5,0,0
8502.5,0,0
8503.5,0,0
8504.5,1243.43,1243.43
8505.5,6375.79,6375.79
8506.5,6329.93,6329.93
8507.5,11691.9,11691.9
8508.5,12449.4,12449.4
8509.5,10699.9,10699.9
8510.5,7676.22,7676.22
8511.5,2135.83,2135.83
8512.5,145.523,145.523
8513.5,0,0
8514.5,0,0
8515.5,0,0
8516.5,0,0
8517.5,0,0
8518.5,0,0
8519.5,0,0
8520.5,0,0
8521.5,0,0
8522.5,0,0
8523.5,0,0
8524.5,0,0
8525.5,0,0
8526.5,0,0
8527.5,0,0
8528.5,953.104,953.104
8529.5,2149.93,2149.93
8530.5,7628.09,7628.09
8531.5,3443.92,3443.92
8532.5,2210.93,2210.93
8533.5,3080.68,3080.68
8534.5,3335.64,3335.64
8535.5,3690.55,3690.55
8536.5,124.039,124.039
8537.5,0,0
8538.5,0,0
8539.5,0,0
8540.5,0,0
8541.5,0,0
8542.5,0,0
8543.5,0,0
8544.5,0,0
8545.5,0,0
8546.5,0,0
8547.5,0,0
8548.5,0,0
8549.5,0,0
8550.5,0,0
8551.5,710.655,710.655
8552.5,14031.6,14031.6
8553.5,23423.4,23423.4
8554.5,26372.5,26372.5
8555.5,23666.4,23666.4
8556.5,23226.4,23226.4
8557.5,25508.9,25508.9
8558.5,26611.5,26611.5
8559.5,22871,22871
8560.5,5222.04,5222.04
8561.5,0,0
8562.5,0,0
8563.5,0,0
8564.5,0,0
8565.5,0,0
8566.5,0,0
8567.5,0,0
8568.5,0,0
8569.5,0,0
8570.5,0,0
8571.5,0,0
8572.5,0,0
8573.5,0,0
8574.5,0,0
8575.5,1158.95,1158.95
8576.5,19325,19325
8577.5,25640.2,25640.2
8578.5,25523.4,25523.4
8579.5,19383.7,19383.7
8580.5,17941.1,17941.1
8581.5,17739.4,17739.4
8582.5,14803.8,14803.8
8583.5,5297.04,5297.04
8584.5,149.89,149.89
8585.5,0,0
8586.5,0,0
8587.5,0,0
8588.5,0,0
8589.5,0,0
8590.5,0,0
8591.5,0,0
8592.5,0,0
8593.5,0,0
8594.5,0,0
8595.5,0,0
8596.5,0,0
8597.5,0,0
8598.5,0,0
8599.5,0,0
8600.5,1854.61,1854.61
8601.5,8491.5,8491.5
8602.5,11950.6,11950.6
8603.5,12418.6,12418.6
8604.5,8966.32,8966.32
8605.5,11355.3,11355.3
8606.5,5978.32,5978.32
8607.5,2844.78,2844.78
8608.5,199.345,199.345
8609.5,0,0
8610.5,0,0
8611.5,0,0
8612.5,0,0
8613.5,0,0
8614.5,0,0
