Hours since 00:00 Jan 1,Lifetime Hourly Data: Electricity from grid to system (kW),Lifetime Hourly Data: Electricity from grid to system (kW),Lifetime Hourly Data: System power generated (kW)
2548.5,-1.90284,-1.90284,-1.90284
2549.5,0,0,1029.47
2550.5,0,0,43779.5
2551.5,0,0,67999.6
2552.5,0,0,74463.7
2553.5,0,0,74463.7
2554.5,0,0,74463.7
2555.5,0,0,74463.7
2556.5,0,0,74463.7
2557.5,0,0,74463.7
2558.5,0,0,74463.7
2559.5,0,0,74463.7
2560.5,0,0,70883.1
2561.5,0,0,53617.8
2562.5,0,0,7586.53
2563.5,-1.90284,-1.90284,-1.90284
2564.5,-1.90284,-1.90284,-1.90284
2565.5,-1.90284,-1.90284,-1.90284
2566.5,-1.90284,-1.90284,-1.90284
2567.5,-1.90284,-1.90284,-1.90284
2568.5,-1.90284,-1.90284,-1.90284
2569.5,-1.90284,-1.90284,-1.90284
2570.5,-1.90284,-1.90284,-1.90284
2571.5,-1.90284,-1.90284,-1.90284
2572.5,-1.90284,-1.90284,-1.90284
2573.5,0,0,2641.82
2574.5,0,0,47887.6
2575.5,0,0,69295.6
2576.5,0,0,74463.7
2577.5,0,0,74463.7
2578.5,0,0,74463.7
2579.5,0,0,74463.7
2580.5,0,0,74463.7
2581.5,0,0,74463.7
2582.5,0,0,74463.7
2583.5,0,0,74463.7
2584.5,0,0,66053.4
2585.5,0,0,44015
2586.5,0,0,1083.49
2587.5,-1.90284,-1.90284,-1.90284
2588.5,-1.90284,-1.90284,-1.90284
2589.5,-1.90284,-1.90284,-1.90284
2590.5,-1.90284,-1.90284,-1.90284
2591.5,-1.90284,-1.90284,-1.90284
2592.5,-1.90284,-1.90284,-1.90284
2593.5,-1.90284,-1.90284,-1.90284
2594.5,-1.90284,-1.90284,-1.90284
2595.5,-1.90284,-1.90284,-1.90284
2596.5,-1.90284,-1.90284,-1.90284
2597.5,0,0,22.9723
2598.5,0,0,11044.3
2599.5,0,0,44188.3
2600.5,0,0,71784
2601.5,0,0,74463.7
2602.5,0,0,74463.7
2603.5,0,0,72600.4
2604.5,0,0,72949.3
2605.5,0,0,74463.7
2606.5,0,0,63987.7
2607.5,0,0,74463.7
2608.5,0,0,71636.5
2609.5,0,0,23824.6
2610.5,0,0,528.488
2611.5,-1.90284,-1.90284,-1.90284
2612.5,-1.90284,-1.90284,-1.90284
2613.5,-1.90284,-1.90284,-1.90284
2614.5,-1.90284,-1.90284,-1.90284
2615.5,-1.90284,-1.90284,-1.90284
2616.5,-1.90284,-1.90284,-1.90284
2617.5,-1.90284,-1.90284,-1.90284
2618.5,-1.90284,-1.90284,-1.90284
2619.5,-1.90284,-1.90284,-1.90284
2620.5,-1.90284,-1.90284,-1.90284
2621.5,-1.90284,-1.90284,-1.90284
2622.5,0,0,1633.56
2623.5,0,0,35693.4
2624.5,0,0,69292
2625.5,0,0,74463.7
2626.5,0,0,74463.7
2627.5,0,0,74463.7
2628.5,0,0,74463.7
2629.5,0,0,74463.7
2630.5,0,0,74463.7
2631.5,0,0,74463.7
2632.5,0,0,72940.5
2633.5,0,0,50322.3
2634.5,0,0,290.129
2635.5,-1.90284,-1.90284,-1.90284
2636.5,-1.90284,-1.90284,-1.90284
2637.5,-1.90284,-1.90284,-1.90284
2638.5,-1.90284,-1.90284,-1.90284
2639.5,-1.90284,-1.90284,-1.90284
2640.5,-1.90284,-1.90284,-1.90284
2641.5,-1.90284,-1.90284,-1.90284
2642.5,-1.90284,-1.90284,-1.90284
2643.5,-1.90284,-1.90284,-1.90284
2644.5,-1.90284,-1.90284,-1.90284
2645.5,0,0,1578.68
2646.5,0,0,44491.1
2647.5,0,0,69435.6
2648.5,0,0,74463.7
2649.5,0,0,74463.7
2650.5,0,0,74463.7
2651.5,0,0,74463.7
2652.5,0,0,74463.7
2653.5,0,0,74463.7
2654.5,0,0,74463.7
2655.5,0,0,74463.7
2656.5,0,0,74463.7
2657.5,0,0,57204.1
2658.5,0,0,11427
2659.5,-1.90284,-1.90284,-1.90284
2660.5,-1.90284,-1.90284,-1.90284
2661.5,-1.90284,-1.90284,-1.90284
2662.5,-1.90284,-1.90284,-1.90284
2663.5,-1.90284,-1.90284,-1.90284
2664.5,-1.90284,-1.90284,-1.90284
2665.5,-1.90284,-1.90284,-1.90284
2666.5,-1.90284,-1.90284,-1.90284
2667.5,-1.90284,-1.90284,-1.90284
2668.5,-1.90284,-1.90284,-1.90284
2669.5,0,0,3817.1
2670.5,0,0,52401.6
2671.5,0,0,74463.7
2672.5,0,0,74463.7
2673.5,0,0,74463.7
2674.5,0,0,74463.7
2675.5,0,0,74463.7
2676.5,0,0,74463.7
2677.5,0,0,74463.7
2678.5,0,0,74463.7
2679.5,0,0,74463.7
2680.5,0,0,72897.5
2681.5,0,0,54906
2682.5,0,0,3762.3
2683.5,-1.90284,-1.90284,-1.90284
2684.5,-1.90284,-1.90284,-1.90284
2685.5,-1.90284,-1.90284,-1.90284
2686.5,-1.90284,-1.90284,-1.90284
2687.5,-1.90284,-1.90284,-1.90284
2688.5,-1.90284,-1.90284,-1.90284
2689.5,-1.90284,-1.90284,-1.90284
2690.5,-1.90284,-1.90284,-1.90284
2691.5,-1.90284,-1.90284,-1.90284
2692.5,-1.90284,-1.90284,-1.90284
2693.5,0,0,2964.09
2694.5,0,0,44478.8
2695.5,0,0,67713.3
2696.5,0,0,74463.7
2697.5,0,0,74463.7
2698.5,0,0,74463.7
2699.5,0,0,74463.7
2700.5,0,0,74463.7
2701.5,0,0,74463.7
2702.5,0,0,74463.7
2703.5,0,0,70729.7
2704.5,0,0,68837.1
2705.5,0,0,51472.3
2706.5,0,0,10215.5
2707.5,-1.90284,-1.90284,-1.90284
2708.5,-1.90284,-1.90284,-1.90284
2709.5,-1.90284,-1.90284,-1.90284
2710.5,-1.90284,-1.90284,-1.90284
2711.5,-1.90284,-1.90284,-1.90284
2712.5,-1.90284,-1.90284,-1.90284
2713.5,-1.90284,-1.90284,-1.90284
2714.5,-1.90284,-1.90284,-1.90284
2715.5,-1.90284,-1.90284,-1.90284
2716.5,-1.90284,-1.90284,-1.90284
2717.5,0,0,2636.04
2718.5,0,0,41448
2719.5,0,0,63600.7
2720.5,0,0,74118.3
2721.5,0,0,74463.7
2722.5,0,0,74463.7
2723.5,0,0,74463.7
2724.5,0,0,74463.7
2725.5,0,0,74463.7
2726.5,0,0,74463.7
2727.5,0,0,74463.7
2728.5,0,0,69219.8
2729.5,0,0,52760.5
2730.5,0,0,10860.9
2731.5,-1.90284,-1.90284,-1.90284
2732.5,-1.90284,-1.90284,-1.90284
2733.5,-1.90284,-1.90284,-1.90284
2734.5,-1.90284,-1.90284,-1.90284
2735.5,-1.90284,-1.90284,-1.90284
2736.5,-1.90284,-1.90284,-1.90284
2737.5,-1.90284,-1.90284,-1.90284
2738.5,-1.90284,-1.90284,-1.90284
2739.5,-1.90284,-1.90284,-1.90284
2740.5,-1.90284,-1.90284,-1.90284
2741.5,0,0,4378.5
2742.5,0,0,51807.1
2743.5,0,0,72483
2744.5,0,0,74463.7
2745.5,0,0,74463.7
2746.5,0,0,74463.7
2747.5,0,0,74463.7
2748.5,0,0,74463.7
2749.5,0,0,74463.7
2750.5,0,0,74463.7
2751.5,0,0,74463.7
2752.5,0,0,71634.1
2753.5,0,0,57023.8
2754.5,0,0,12685.8
2755.5,-1.90284,-1.90284,-1.90284
2756.5,-1.90284,-1.90284,-1.90284
2757.5,-1.90284,-1.90284,-1.90284
2758.5,-1.90284,-1.90284,-1.90284
2759.5,-1.90284,-1.90284,-1.90284
2760.5,-1.90284,-1.90284,-1.90284
2761.5,-1.90284,-1.90284,-1.90284
2762.5,-1.90284,-1.90284,-1.90284
2763.5,-1.90284,-1.90284,-1.90284
2764.5,-1.90284,-1.90284,-1.90284
2765.5,0,0,4109.83
2766.5,0,0,30907.7
2767.5,0,0,65425.5
2768.5,0,0,74463.7
2769.5,0,0,74463.7
2770.5,0,0,74463.7
2771.5,0,0,74463.7
2772.5,0,0,74463.7
2773.5,0,0,74463.7
2774.5,0,0,74463.7
2775.5,0,0,74020.2
2776.5,0,0,66940.3
2777.5,0,0,53137.8
2778.5,0,0,10520.1
2779.5,-1.90284,-1.90284,-1.90284
2780.5,-1.90284,-1.90284,-1.90284
2781.5,-1.90284,-1.90284,-1.90284
2782.5,-1.90284,-1.90284,-1.90284
2783.5,-1.90284,-1.90284,-1.90284
2784.5,-1.90284,-1.90284,-1.90284
2785.5,-1.90284,-1.90284,-1.90284
2786.5,-1.90284,-1.90284,-1.90284
2787.5,-1.90284,-1.90284,-1.90284
2788.5,-1.90284,-1.90284,-1.90284
2789.5,0,0,5061.13
2790.5,0,0,51202.5
2791.5,0,0,72495.7
2792.5,0,0,74463.7
2793.5,0,0,74463.7
2794.5,0,0,74463.7
2795.5,0,0,74463.7
2796.5,0,0,74463.7
2797.5,0,0,74463.7
2798.5,0,0,74463.7
2799.5,0,0,74463.7
2800.5,0,0,70690.3
2801.5,0,0,38035
2802.5,0,0,3652.82
2803.5,-1.90284,-1.90284,-1.90284
2804.5,-1.90284,-1.90284,-1.90284
2805.5,-1.90284,-1.90284,-1.90284
2806.5,-1.90284,-1.90284,-1.90284
2807.5,-1.90284,-1.90284,-1.90284
2808.5,-1.90284,-1.90284,-1.90284
2809.5,-1.90284,-1.90284,-1.90284
2810.5,-1.90284,-1.90284,-1.90284
2811.5,-1.90284,-1.90284,-1.90284
2812.5,-1.90284,-1.90284,-1.90284
2813.5,0,0,3899.01
2814.5,0,0,48200.9
2815.5,0,0,60569.9
2816.5,0,0,74463.7
2817.5,0,0,74463.7
2818.5,0,0,74463.7
2819.5,0,0,74463.7
2820.5,0,0,74463.7
2821.5,0,0,71590.5
2822.5,0,0,74463.7
2823.5,0,0,74463.7
2824.5,0,0,59725
2825.5,0,0,36397.5
2826.5,0,0,8480.75
2827.5,-1.90284,-1.90284,-1.90284
2828.5,-1.90284,-1.90284,-1.90284
2829.5,-1.90284,-1.90284,-1.90284
2830.5,-1.90284,-1.90284,-1.90284
2831.5,-1.90284,-1.90284,-1.90284
2832.5,-1.90284,-1.90284,-1.90284
2833.5,-1.90284,-1.90284,-1.90284
2834.5,-1.90284,-1.90284,-1.90284
2835.5,-1.90284,-1.90284,-1.90284
2836.5,-1.90284,-1.90284,-1.90284
2837.5,0,0,4963.62
2838.5,0,0,46110.5
2839.5,0,0,68630.8
2840.5,0,0,74463.7
2841.5,0,0,74463.7
2842.5,0,0,74463.7
2843.5,0,0,74463.7
2844.5,0,0,74463.7
2845.5,0,0,74463.7
2846.5,0,0,74463.7
2847.5,0,0,74463.7
2848.5,0,0,72054.4
2849.5,0,0,52162.8
2850.5,0,0,13351
2851.5,-1.90284,-1.90284,-1.90284
2852.5,-1.90284,-1.90284,-1.90284
2853.5,-1.90284,-1.90284,-1.90284
2854.5,-1.90284,-1.90284,-1.90284
2855.5,-1.90284,-1.90284,-1.90284
2856.5,-1.90284,-1.90284,-1.90284
2857.5,-1.90284,-1.90284,-1.90284
2858.5,-1.90284,-1.90284,-1.90284
2859.5,-1.90284,-1.90284,-1.90284
2860.5,-1.90284,-1.90284,-1.90284
2861.5,0,0,1855.56
2862.5,0,0,21427.5
2863.5,0,0,52247.4
2864.5,0,0,74463.7
2865.5,0,0,74463.7
2866.5,0,0,74463.7
2867.5,0,0,66346.8
2868.5,0,0,65334.4
2869.5,0,0,60528.2
2870.5,0,0,74463.7
2871.5,0,0,74463.7
2872.5,0,0,72243.5
2873.5,0,0,54784.4
2874.5,0,0,16961.1
2875.5,-1.90284,-1.90284,-1.90284
2876.5,-1.90284,-1.90284,-1.90284
2877.5,-1.90284,-1.90284,-1.90284
2878.5,-1.90284,-1.90284,-1.90284
2879.5,-1.90284,-1.90284,-1.90284
2880.5,-1.90284,-1.90284,-1.90284
2881.5,-1.90284,-1.90284,-1.90284
2882.5,-1.90284,-1.90284,-1.90284
2883.5,-1.90284,-1.90284,-1.90284
2884.5,-1.90284,-1.90284,-1.90284
2885.5,0,0,9715.2
2886.5,0,0,55150.2
2887.5,0,0,74463.7
2888.5,0,0,74463.7
2889.5,0,0,74463.7
2890.5,0,0,74463.7
2891.5,0,0,74463.7
2892.5,0,0,74463.7
2893.5,0,0,74463.7
2894.5,0,0,74463.7
2895.5,0,0,74463.7
2896.5,0,0,74015.7
2897.5,0,0,52694.4
2898.5,0,0,12886.1
2899.5,-1.90284,-1.90284,-1.90284
2900.5,-1.90284,-1.90284,-1.90284
2901.5,-1.90284,-1.90284,-1.90284
2902.5,-1.90284,-1.90284,-1.90284
2903.5,-1.90284,-1.90284,-1.90284
2904.5,-1.90284,-1.90284,-1.90284
2905.5,-1.90284,-1.90284,-1.90284
2906.5,-1.90284,-1.90284,-1.90284
2907.5,-1.90284,-1.90284,-1.90284
2908.5,-1.90284,-1.90284,-1.90284
2909.5,0,0,10561.8
2910.5,0,0,56379.4
2911.5,0,0,74463.7
2912.5,0,0,74463.7
2913.5,0,0,74463.7
2914.5,0,0,74463.7
2915.5,0,0,74463.7
2916.5,0,0,74463.7
2917.5,0,0,74463.7
2918.5,0,0,74463.7
2919.5,0,0,74463.7
2920.5,0,0,74390.1
2921.5,0,0,56229.5
2922.5,0,0,18215.9
2923.5,-1.90284,-1.90284,-1.90284
2924.5,-1.90284,-1.90284,-1.90284
2925.5,-1.90284,-1.90284,-1.90284
2926.5,-1.90284,-1.90284,-1.90284
2927.5,-1.90284,-1.90284,-1.90284
2928.5,-1.90284,-1.90284,-1.90284
2929.5,-1.90284,-1.90284,-1.90284
2930.5,-1.90284,-1.90284,-1.90284
2931.5,-1.90284,-1.90284,-1.90284
2932.5,-1.90284,-1.90284,-1.90284
2933.5,0,0,1240.69
2934.5,0,0,50930.2
2935.5,0,0,72761.6
2936.5,0,0,74463.7
2937.5,0,0,74463.7
2938.5,0,0,74463.7
2939.5,0,0,74463.7
2940.5,0,0,74463.7
2941.5,0,0,74463.7
2942.5,0,0,74463.7
2943.5,0,0,74463.7
2944.5,0,0,72986.4
2945.5,0,0,54791.8
2946.5,0,0,18237
2947.5,-1.90284,-1.90284,-1.90284
2948.5,-1.90284,-1.90284,-1.90284
2949.5,-1.90284,-1.90284,-1.90284
2950.5,-1.90284,-1.90284,-1.90284
2951.5,-1.90284,-1.90284,-1.90284
2952.5,-1.90284,-1.90284,-1.90284
2953.5,-1.90284,-1.90284,-1.90284
2954.5,-1.90284,-1.90284,-1.90284
2955.5,-1.90284,-1.90284,-1.90284
2956.5,-1.90284,-1.90284,-1.90284
2957.5,0,0,11245.2
2958.5,0,0,56976
2959.5,0,0,74463.7
2960.5,0,0,74463.7
2961.5,0,0,74463.7
2962.5,0,0,74463.7
2963.5,0,0,74463.7
2964.5,0,0,74463.7
2965.5,0,0,74463.7
2966.5,0,0,74463.7
2967.5,0,0,74463.7
2968.5,0,0,74463.7
2969.5,0,0,58398.8
2970.5,0,0,21640.2
2971.5,-1.90284,-1.90284,-1.90284
2972.5,-1.90284,-1.90284,-1.90284
2973.5,-1.90284,-1.90284,-1.90284
2974.5,-1.90284,-1.90284,-1.90284
2975.5,-1.90284,-1.90284,-1.90284
2976.5,-1.90284,-1.90284,-1.90284
2977.5,-1.90284,-1.90284,-1.90284
2978.5,-1.90284,-1.90284,-1.90284
2979.5,-1.90284,-1.90284,-1.90284
2980.5,-1.90284,-1.90284,-1.90284
2981.5,0,0,11015.2
2982.5,0,0,55369.1
2983.5,0,0,74463.7
2984.5,0,0,74463.7
2985.5,0,0,74463.7
2986.5,0,0,74463.7
2987.5,0,0,74463.7
2988.5,0,0,74463.7
2989.5,0,0,74463.7
2990.5,0,0,74463.7
2991.5,0,0,74463.7
2992.5,0,0,59216.2
2993.5,0,0,16936.8
2994.5,0,0,939.897
2995.5,-1.90284,-1.90284,-1.90284
2996.5,-1.90284,-1.90284,-1.90284
2997.5,-1.90284,-1.90284,-1.90284
2998.5,-1.90284,-1.90284,-1.90284
2999.5,-1.90284,-1.90284,-1.90284
3000.5,-1.90284,-1.90284,-1.90284
3001.5,-1.90284,-1.90284,-1.90284
3002.5,-1.90284,-1.90284,-1.90284
3003.5,-1.90284,-1.90284,-1.90284
3004.5,-1.90284,-1.90284,-1.90284
3005.5,0,0,11047.4
3006.5,0,0,49853.3
3007.5,0,0,72461.6
3008.5,0,0,74463.7
3009.5,0,0,74463.7
3010.5,0,0,74463.7
3011.5,0,0,74463.7
3012.5,0,0,74463.7
3013.5,0,0,74463.7
3014.5,0,0,74463.7
3015.5,0,0,71079.4
3016.5,0,0,56788.3
3017.5,0,0,42024.2
3018.5,0,0,5698.31
3019.5,-1.90284,-1.90284,-1.90284
3020.5,-1.90284,-1.90284,-1.90284
3021.5,-1.90284,-1.90284,-1.90284
3022.5,-1.90284,-1.90284,-1.90284
3023.5,-1.90284,-1.90284,-1.90284
3024.5,-1.90284,-1.90284,-1.90284
3025.5,-1.90284,-1.90284,-1.90284
3026.5,-1.90284,-1.90284,-1.90284
3027.5,-1.90284,-1.90284,-1.90284
3028.5,-1.90284,-1.90284,-1.90284
3029.5,0,0,12582.3
3030.5,0,0,50580.8
3031.5,0,0,69645.5
3032.5,0,0,74463.7
3033.5,0,0,74463.7
3034.5,0,0,74463.7
3035.5,0,0,74463.7
3036.5,0,0,74463.7
3037.5,0,0,74463.7
3038.5,0,0,74463.7
3039.5,0,0,74463.7
3040.5,0,0,72441.1
3041.5,0,0,55649.9
3042.5,0,0,21799.1
3043.5,-1.90284,-1.90284,-1.90284
3044.5,-1.90284,-1.90284,-1.90284
3045.5,-1.90284,-1.90284,-1.90284
3046.5,-1.90284,-1.90284,-1.90284
3047.5,-1.90284,-1.90284,-1.90284
3048.5,-1.90284,-1.90284,-1.90284
3049.5,-1.90284,-1.90284,-1.90284
3050.5,-1.90284,-1.90284,-1.90284
3051.5,-1.90284,-1.90284,-1.90284
3052.5,-1.90284,-1.90284,-1.90284
3053.5,0,0,15353.4
3054.5,0,0,53616.9
3055.5,0,0,71672.8
3056.5,0,0,74463.7
3057.5,0,0,74463.7
3058.5,0,0,74463.7
3059.5,0,0,74463.7
3060.5,0,0,74463.7
3061.5,0,0,74463.7
3062.5,0,0,74463.7
3063.5,0,0,74463.7
3064.5,0,0,62712.9
3065.5,0,0,27434.5
3066.5,0,0,21682.9
3067.5,-1.90284,-1.90284,-1.90284
3068.5,-1.90284,-1.90284,-1.90284
3069.5,-1.90284,-1.90284,-1.90284
3070.5,-1.90284,-1.90284,-1.90284
3071.5,-1.90284,-1.90284,-1.90284
3072.5,-1.90284,-1.90284,-1.90284
3073.5,-1.90284,-1.90284,-1.90284
3074.5,-1.90284,-1.90284,-1.90284
3075.5,-1.90284,-1.90284,-1.90284
3076.5,-1.90284,-1.90284,-1.90284
3077.5,0,0,15125.8
3078.5,0,0,51961.5
3079.5,0,0,71097.9
3080.5,0,0,74463.7
3081.5,0,0,74463.7
3082.5,0,0,74463.7
3083.5,0,0,74463.7
3084.5,0,0,74463.7
3085.5,0,0,74463.7
3086.5,0,0,74463.7
3087.5,0,0,74463.7
3088.5,0,0,72462.9
3089.5,0,0,54072.3
3090.5,0,0,20695.3
3091.5,-1.90284,-1.90284,-1.90284
3092.5,-1.90284,-1.90284,-1.90284
3093.5,-1.90284,-1.90284,-1.90284
3094.5,-1.90284,-1.90284,-1.90284
3095.5,-1.90284,-1.90284,-1.90284
3096.5,-1.90284,-1.90284,-1.90284
3097.5,-1.90284,-1.90284,-1.90284
3098.5,-1.90284,-1.90284,-1.90284
3099.5,-1.90284,-1.90284,-1.90284
3100.5,-1.90284,-1.90284,-1.90284
3101.5,0,0,15282.6
3102.5,0,0,54386.7
3103.5,0,0,73683.2
3104.5,0,0,74463.7
3105.5,0,0,74463.7
3106.5,0,0,74463.7
3107.5,0,0,74463.7
3108.5,0,0,74463.7
3109.5,0,0,74463.7
3110.5,0,0,74463.7
3111.5,0,0,74463.7
3112.5,0,0,68975.8
3113.5,0,0,46322.4
3114.5,0,0,12623.4
3115.5,-1.90284,-1.90284,-1.90284
3116.5,-1.90284,-1.90284,-1.90284
3117.5,-1.90284,-1.90284,-1.90284
3118.5,-1.90284,-1.90284,-1.90284
3119.5,-1.90284,-1.90284,-1.90284
3120.5,-1.90284,-1.90284,-1.90284
3121.5,-1.90284,-1.90284,-1.90284
3122.5,-1.90284,-1.90284,-1.90284
3123.5,-1.90284,-1.90284,-1.90284
3124.5,-1.90284,-1.90284,-1.90284
3125.5,0,0,18727.1
3126.5,0,0,55460
3127.5,0,0,74187.6
3128.5,0,0,74463.7
3129.5,0,0,74463.7
3130.5,0,0,74463.7
3131.5,0,0,74463.7
3132.5,0,0,74463.7
3133.5,0,0,74463.7
3134.5,0,0,74463.7
3135.5,0,0,74463.7
3136.5,0,0,73871.9
3137.5,0,0,57563
3138.5,0,0,24976.7
3139.5,-1.90284,-1.90284,-1.90284
3140.5,-1.90284,-1.90284,-1.90284
3141.5,-1.90284,-1.90284,-1.90284
3142.5,-1.90284,-1.90284,-1.90284
3143.5,-1.90284,-1.90284,-1.90284
3144.5,-1.90284,-1.90284,-1.90284
3145.5,-1.90284,-1.90284,-1.90284
3146.5,-1.90284,-1.90284,-1.90284
3147.5,-1.90284,-1.90284,-1.90284
3148.5,-1.90284,-1.90284,-1.90284
3149.5,0,0,18496.6
3150.5,0,0,54016.9
3151.5,0,0,72973.6
3152.5,0,0,74463.7
3153.5,0,0,74463.7
3154.5,0,0,74463.7
3155.5,0,0,74463.7
3156.5,0,0,74463.7
3157.5,0,0,74463.7
3158.5,0,0,74463.7
3159.5,0,0,74463.7
3160.5,0,0,74463.7
3161.5,0,0,56888.7
3162.5,0,0,13715.8
3163.5,-1.90284,-1.90284,-1.90284
3164.5,-1.90284,-1.90284,-1.90284
3165.5,-1.90284,-1.90284,-1.90284
3166.5,-1.90284,-1.90284,-1.90284
3167.5,-1.90284,-1.90284,-1.90284
3168.5,-1.90284,-1.90284,-1.90284
3169.5,-1.90284,-1.90284,-1.90284
3170.5,-1.90284,-1.90284,-1.90284
3171.5,-1.90284,-1.90284,-1.90284
3172.5,-1.90284,-1.90284,-1.90284
3173.5,0,0,21325.7
3174.5,0,0,57144.7
3175.5,0,0,74463.7
3176.5,0,0,74463.7
3177.5,0,0,72869.7
3178.5,0,0,74463.7
3179.5,0,0,74463.7
3180.5,0,0,74463.7
3181.5,0,0,74463.7
3182.5,0,0,74463.7
3183.5,0,0,71178.3
3184.5,0,0,74063.3
3185.5,0,0,53871.4
3186.5,0,0,22825.9
3187.5,-1.90284,-1.90284,-1.90284
3188.5,-1.90284,-1.90284,-1.90284
3189.5,-1.90284,-1.90284,-1.90284
3190.5,-1.90284,-1.90284,-1.90284
3191.5,-1.90284,-1.90284,-1.90284
3192.5,-1.90284,-1.90284,-1.90284
3193.5,-1.90284,-1.90284,-1.90284
3194.5,-1.90284,-1.90284,-1.90284
3195.5,-1.90284,-1.90284,-1.90284
3196.5,-1.90284,-1.90284,-1.90284
3197.5,0,0,1825.39
3198.5,0,0,25219.3
3199.5,0,0,51377.2
3200.5,0,0,56870.2
3201.5,0,0,70989.6
3202.5,0,0,74463.7
3203.5,0,0,53683.4
3204.5,0,0,72169.3
3205.5,0,0,70131.9
3206.5,0,0,50267.8
3207.5,0,0,29349.5
3208.5,0,0,18820.8
3209.5,0,0,4721
3210.5,0,0,1676.45
3211.5,-1.90284,-1.90284,-1.90284
3212.5,-1.90284,-1.90284,-1.90284
3213.5,-1.90284,-1.90284,-1.90284
3214.5,-1.90284,-1.90284,-1.90284
3215.5,-1.90284,-1.90284,-1.90284
3216.5,-1.90284,-1.90284,-1.90284
3217.5,-1.90284,-1.90284,-1.90284
3218.5,-1.90284,-1.90284,-1.90284
3219.5,-1.90284,-1.90284,-1.90284
3220.5,-1.90284,-1.90284,-1.90284
3221.5,0,0,541.176
3222.5,0,0,7319.65
3223.5,0,0,4107.81
3224.5,0,0,18501.5
3225.5,0,0,27874.4
3226.5,0,0,22504
3227.5,0,0,22487.9
3228.5,0,0,58057.8
3229.5,0,0,21040.2
3230.5,0,0,30206.7
3231.5,0,0,15016.2
3232.5,0,0,2065.9
3233.5,0,0,4910.17
3234.5,0,0,430.552
3235.5,-1.90284,-1.90284,-1.90284
3236.5,-1.90284,-1.90284,-1.90284
3237.5,-1.90284,-1.90284,-1.90284
3238.5,-1.90284,-1.90284,-1.90284
3239.5,-1.90284,-1.90284,-1.90284
3240.5,-1.90284,-1.90284,-1.90284
3241.5,-1.90284,-1.90284,-1.90284
3242.5,-1.90284,-1.90284,-1.90284
3243.5,-1.90284,-1.90284,-1.90284
3244.5,-1.90284,-1.90284,-1.90284
3245.5,0,0,13719.8
3246.5,0,0,33044.1
3247.5,0,0,21426.9
3248.5,0,0,38169.8
3249.5,0,0,72038.9
3250.5,0,0,52395
3251.5,0,0,60731.9
3252.5,0,0,55546.1
3253.5,0,0,55176.7
3254.5,0,0,55732.4
3255.5,0,0,36079.4
3256.5,0,0,25971.5
3257.5,0,0,3596.1
3258.5,0,0,1114.21
3259.5,-1.90284,-1.90284,-1.90284
3260.5,-1.90284,-1.90284,-1.90284
3261.5,-1.90284,-1.90284,-1.90284
3262.5,-1.90284,-1.90284,-1.90284
3263.5,-1.90284,-1.90284,-1.90284
3264.5,-1.90284,-1.90284,-1.90284
3265.5,-1.90284,-1.90284,-1.90284
3266.5,-1.90284,-1.90284,-1.90284
3267.5,-1.90284,-1.90284,-1.90284
3268.5,-1.90284,-1.90284,-1.90284
3269.5,0,0,10340.8
3270.5,0,0,32589.5
3271.5,0,0,57637
3272.5,0,0,64261
3273.5,0,0,74463.7
3274.5,0,0,74463.7
3275.5,0,0,74463.7
3276.5,0,0,74463.7
3277.5,0,0,70703.3
3278.5,0,0,60574.7
3279.5,0,0,74463.7
3280.5,0,0,73635.7
3281.5,0,0,55525.1
3282.5,0,0,7146.11
3283.5,-1.90284,-1.90284,-1.90284
3284.5,-1.90284,-1.90284,-1.90284
3285.5,-1.90284,-1.90284,-1.90284
3286.5,-1.90284,-1.90284,-1.90284
3287.5,-1.90284,-1.90284,-1.90284
3288.5,-1.90284,-1.90284,-1.90284
3289.5,-1.90284,-1.90284,-1.90284
3290.5,-1.90284,-1.90284,-1.90284
3291.5,-1.90284,-1.90284,-1.90284
3292.5,-1.90284,-1.90284,-1.90284
3293.5,0,0,2713.63
3294.5,0,0,24938.6
3295.5,0,0,33871.5
3296.5,0,0,20492.3
3297.5,0,0,16771.5
3298.5,0,0,27109
3299.5,0,0,17599.8
3300.5,0,0,7897.33
3301.5,0,0,8456.4
3302.5,0,0,6000.67
3303.5,0,0,6672.02
3304.5,0,0,4123.2
3305.5,0,0,1892.51
3306.5,0,0,301.962
3307.5,-1.90284,-1.90284,-1.90284
3308.5,-1.90284,-1.90284,-1.90284
3309.5,-1.90284,-1.90284,-1.90284
3310.5,-1.90284,-1.90284,-1.90284
3311.5,-1.90284,-1.90284,-1.90284
3312.5,-1.90284,-1.90284,-1.90284
3313.5,-1.90284,-1.90284,-1.90284
3314.5,-1.90284,-1.90284,-1.90284
3315.5,-1.90284,-1.90284,-1.90284
3316.5,-1.90284,-1.90284,-1.90284
3317.5,0,0,1973.73
3318.5,0,0,1983.89
3319.5,0,0,2609.68
3320.5,0,0,27028.3
3321.5,0,0,60284.2
3322.5,0,0,74463.7
3323.5,0,0,60647.3
3324.5,0,0,56917.6
3325.5,0,0,24735.1
3326.5,0,0,42418.8
3327.5,0,0,26308.6
3328.5,0,0,5304.04
3329.5,0,0,36551.1
3330.5,0,0,31415.2
3331.5,-1.90284,-1.90284,-1.90284
3332.5,-1.90284,-1.90284,-1.90284
3333.5,-1.90284,-1.90284,-1.90284
3334.5,-1.90284,-1.90284,-1.90284
